id,name,tel,email,website,position
2401,Yeshiva Zichron Moshe S/Fallsburg,(845) 434-5240,,,1472
2403,Shirat Shlomo  (The Happy Minyan),542085071,kehillatshiratshlomo@gmail.com,https://www.facebook.com/pages/Kehillat-Shirat-Shlomo-Efrat/122070447849549,1473
2404,Star K Kosher Certification   Mincha Minyan,410-484-4110,star-k@star-k.org,http://www.star-k.org,1474
2405,Sjoel Amstelveen (Joodse Gemeente Amsterdam),,info@sjoelamstelveen.nl,,1475
2408,Kehillas Kol Yaacov,+44 7896-575850,info@kol-yaacov.org,http://www.kol-yaacov.org/,1476
2417,Kol Yehuda,(02)590-3527,garybb@earthling.net,,1479
2419,Tiferes Meshulam D' Tosh Williamsburg,7183886597,,http://www.tosh.com,1481
2423,Tifferet Yisrael,,,,1484
2425,Agudas Achim,330-456-8781,,,1485
2427,The 833 Central Friday Night Minyan,516-263-3045,yitscork1@aol.com,,1486
2430,Lubavitch Of Bucks County   Newtown,215-497-9925,rw@jewishcenter.info,http://www.jewishcenter.info,1489
2434,Cranbury Kollel,,,,1490
2438,Choral Temple,40 21 315 2535,,http://romanianjewish.org/,1491
2443,Amsterdam  Daily Minyanim,,info@nik.nl,http://www.nik.nl/html/nikinfo/tourist/shuls.shtml,1494
2444,Hove Hebrew Congregation,,,,1495
2446,Torah Academy,952-920-6630,office@torahacademymn.org,http://www.torahacademymn.org/,1497
2447,Elazar   Main Shul,02-9931193,,,1498
2448,Uja Minyan,,,,1499
2450,National Health Care Assoc.,516-705-4844,,,1501
2451,Kolel U'belechtecha Baderech,,,http://www.kolelbus.org,1502
2453,Riverdale Shul,416-826-4539,gabbai@riverdale-shul.org,http://riverdale-shul.org,1503
2454,Yise Nusach Sefard Minyan,301-593-4465,,,1504
2455,Young Israel Of White Plains,9146839497,info@yiwp.org,http://www.yiwp.org,1505
2470,Yeshiva Gedolah Of Waterbury,203-756-1800,,,1512
2474,Chernobyl   Yeshiva Shalom Rav,972-4-692-1641,shrshlom@netvision.net.il,http://www.shalomrav.org/,1514
2475,Mekarever   Yeshiva Shalom Rav,972-4-692-1641,,http://www.shalomrav.org/,1515
2479,Agudath Israel Of America,212-797-9000,ilondinski@BROOKFIELDUS.com,,1516
2481,Wildoaks Minyun,5164875999,oakswild@aol.com,http://wildoaks.com,1517
2482,Downtown Cleveland Mincha Minyan,(216) 861-1070,ehrenlaw@aol.com,,1518
2486,Chaare Tsion,,,,1520
2491,Yavneh Minyan Of Flatbush,718377.3807,rabbi@yavnehminyan.org,http://www.yavnehminyan.org,1522
2498,Chai Center Chabad,9734793942,rabbimb@gmail.com,http://chaicenter.net,1524
2506,Chabad Lubavitch Of Cobb Bais Chayeinu,770-565-4412,Chabadofcobb@aol.com,http://www.chabadofcobb.com,1527
2516,Shaare Ezra Sephardic Cong.,3056746690,officeshaareezra@gmail.com,http://www.ShaareEzra.com,1531
2524,Kehillat Masada,299884417,info@kehillatmasada.com.au,http://www.kehillatmasada.com.au/,1535
2525,Academy,7704515299,yeshiva@atlchai.org,http://www.yeshivaatlanta.org,1536
2527,Nachalat Ophir,,,,1537
2530,Bais Avrohom Dkrula Spinka,,,,1539
2542,Cherry Lane Minyan,5164230772,,,1545
2545,Congregation Anshei Shalom,5164898112,,http://www.anshei.org/,1548
2546,Voronezh Synagogue,732770649,rabbi@vmail.ru,,1549
2556,Aci Synagogue,493381654,,,1554
2557,Chabad Century City @ The Park Hyatt,3108601260,,http://www.chabadcenturycity.com,1555
2561,Temple Zion,5167058333,info@templezion.org,http://www.templezion.org/,1557
2568,Ahavat Shalom,,rabbi@teaneckapartments.com,http://www.teaneckapartments.com/,1560
2570,Base Plastic Mincha Minyon,8453652200,,,1562
2576,Lincoln Minyan,,minyan@lincolnnhminyan.com,http://www.lincolnnhminyan.com/,1565
2578,Temple Beth El Orthodox Minyan,9196821238,rabbigreyber@betheldurham.org,http://durhamorthodoxcommunity.com/,1566
2579,Etz Chayim,4194732401,elsa@etzchayimtoledo.org,http://www.etzchayimtoledo.org,1567
2581,Tocantins,,,,1568
2588,Jewish Learning Center Community Synagogue,7326144260,kollelwmc@gmail.com,http://www.jewishlearningcenter.org/,1570
2590,Shvut Ariel,,joshare@yahoo.com,,1571
2596,Hull Hebrew Congregation,1482653150,naftol.lifschitz@hotmail.co.uk,,1574
2599,Novosibirskaya Yevreyskaya Religioznaya Obshina,4863,parkwayabstract@aol.com,,1577
2601,Sosua Synagogue,,,,1579
2603,Centro Israelita De La Republica Dominicana,8095356042,Fax # 1-809-237-6042,,1581
2606,Yeshiva Of Los Angeles (Yola),,yeshivarabbi@juno.com,,1582
2610,Chabad Lubavitch Jewish Center Of Merrimack Valley,9784702288,rabbi@chabadmv.com,http://www.chabadmv.com,1583
2611,Camp L'man Achai,8456763996,jrlcla@aol.com,http://www.camplmanachai.com,1584
2612,Kehilath Israel,8454254164,,,1585
2614,Ilford Federation Synagogue,2085545289,,,1587
2617,Karlin   Stolin,125,,,1588
2619,Young Israel Of Hillcrest Sefardi Minyan,7189692990,,http://www.yihillcrest.org/,1589
2620,Congregation Rodef Sholom Atlantic City,7026737180,,,1590
2625,Montauk Minyan,,montaukminyan@earthlink.net,http://www.montaukminyan.org,1592
2626,Knesseth Israel Congregation,2059695913,office@kicong.org,https://www.kicong.org/,1593
2628,Kehillas Bnai Shalom,2672288774,kbs@bensalemoutreach.org,http://www.bensalemoutreach.org/,1594
2629,Plainview Mincha Minyan At Hanc,5165388161,,http://www.hanc.org,1595
2633,Back Lawrence Minyan,5165699417,,,1596
2638,House Of Israel Synagogue,5549189080,rabbi@ste-agathe.net,http://www.houseofisrael.org,1597
2639,Tzei’rei Modiin,,,,1598
2640,Ackerstein Towers,,,,1599
2643,Heichal Mordechai,99562343,,,1601
2645,Ohel Moshe,99542547,,,1603
2646,Chasham Sopher,2127775140,Rabbi@ChasamSopher.org,,1604
2652,American Healthware Mincha Minyan,7186758246,,,1607
2653,Mivtzar Hakolelim Kiryas Yoel,8457839060,yitzchok@mivtzarhakolelim.org,,1608
2656,Thornhill Woods Shul,9057620566,info@jcll.com,http://www.jcll.com/,1610
2659,Tiferes Moshe,,,,1611
2661,Casgrain St. Mincha,,,,1613
2664,Ichud Hatalmidim Of Satmar   Marcy Ave.,6462624451,,,1615
2667,Fire Island Minyan,6315837277,fireislandminyan.org,http://www.fireislandminyan.org,1617
2672,National Public Seating,,avi@nationalpublicseating.com,,1619
2675,Ohel Moshe Chevra Thilim Lubavitch,7184370050,ohelmoshelubavitch@gmail.com,,1621
2678,First Canadian Place,4168626040,,,1623
2685,Edenvale (Jewish Community),114530988,rzgruzd@gmail.com,,1626
2690,Darchey Noam Synagouge,,,,1628
2695,Belmont Synagogue,2084260104,office@belmontsynagogue.org.uk,http://www.belmont.theus.org.uk/,1632
2696,Beit Bluma Lezeirim,,,,1633
2703,Alm Corp.,9736941222,,,1636
2714,Friedbergs,4163642700,,,1639
2719,Har Kitron,,,http://www.zurhadassah.co.il,1643
2722,Puteaux,,,,1644
2727,Cong. Minchas Eluzer Munkacs,7187824716,,,1645
2728,Mateh Efraim,,,,1646
2730,Cong. Yetev Lev Satmar Tehilas Joel,,,,1647
2735,Chabad Lubavitch Of Utah,8014677777,rabbi@jewishutah.com,http://www.jewishutah.com/,1649
2740,Downstate Medical Center Mincha Minyan,7182708906,,,1652
2741,Congregation Edmond J. Safra,2127549555,rabbi@ejsny.org,http://ejsny.org,1653
2748,Congregation Bikur Cholim,2033363383,jbm555@att.net,,1657
2749,Bertram,"9,088,628,200,131",,,1658
2750,Torah Center Of Hillcrest,7183805511,tchoffice@verizon.net,http://TCHillcrest.org,1659
2756,Premium Hardwood Floors,"7183693141,t. 218",,http://,1662
2763,Cambridge Synagogue,1223368346,bl10@cam.ac.uk,http://www.ctjc.org.uk/,1664
2767,Shomrei Hadath,2084581831,info@shomrei.org.uk,http://www.shomrei.org.uk,1665
2769,Chabad Of  Key West,3052950013,Rabbi@chabadkeys.com,http://chabadkeys.com,1666
2775,Hebrew Institute Of Riverdale,7187964730,,http://www.thebayit.org/,1669
2777,Orthodox Community At Penn,2158987391,ocp@hillel.upenn.edu,http://pennocp.org/minyan,1670
2780,Abir Yaakov,,,,1672
2783,Sutton Whs Minyan,,samklein@nj.essutton.com,,1673
2786,Chabad Of Sussex County,9737263333,rabbi@JewishSussexCounty.com,http://www.JewishSussexCounty.com,1675
2788,Congregation Bais Yitzchock Tenke,,,,1677
2789,Belfast Jewish Community,,,,1678
2791,Finchley Central Federation Synagogue,2083461892,weisbach@ntlworld.com,http://www.finchleyfed.org.uk/,1680
2795,Chabad House,4198439393,rabbi@chabadtoledo.com,http://chabadtoledo.com,1682
2805,Beit Keneset Azrieli,6080457,,,1685
2807,Kehillat Bnei Aharon,,kba613@gmail.com,http://www.kbaraanana.org/,1686
2815,Yeshivas Tomchei Tmimim,8632670944,rostov770@aol.com,http://,1690
2821,Bais Medrash Of Bergenfield,,info@bmob.org,http://www.bmob.org/,1693
2827,Ohel Torah,491420601,,http://www.oheltorah.fr.st,1695
2836,Jewish Community Baden,6642106767,synagogenverein@gmx.at,http://www.jewishcommunity.at/,1700
2837,39 Broadway,2124937000,,,1701
2841,Chabad Lubavitch Of Beijing China,8613910650642,Shimonfreundlichbj@gmail.com,http://www.chabadbeijing.com/,1703
2843,Shanghai Jewish Center,2162780225,info@chinajewish.org,,1705
2846,Beth Habad Seine Et Marne,603402518,info@chabad77.org,http://www.chabad77.org,1707
2847,Bet Kenest David Ishag / Neve Shalom,,,,1708
2852,Haminyan,39371888,,,1711
2858,Hechal Ariel,,,,1714
2868,Nycha,7187075422,edelstem@nycha.nyc.gov,,1719
2870,Sadigur,,,,1721
2893,Mishkan Tzipporah,,,http://www.zayit.com,1731
2896,Kahal Kadosh Nefusot Yehudah Synagogue,20076477,,http://www.jewishgibraltar.com/synagogues.php,1732
2902,Chabad Dresden,6569854,rabbihavlin@gmail.com,http://www.chabad-dresden.de/,1736
2908,La Shul De Quebec,4186489595,,http://www.JQuebec.com,1738
2910,Knesseth Israel,8608756491,elipongo+shul@gmail.com,http://www.ellingtonshul.org/,1739
2912,Pachad Yitzchok,26518885,,,1740
2921,Chabad Of Greater Dayton,9376430770,,,1744
2923,Crown Heights Gerer Shtibel,7187536401,,,1745
2924,Yagdil Torah Chasidei Gur,7188519100,,,1746
2931,International Synagogue / The Shul At Jfk Airport,7186565044,office@internationalsynagogue.org,,1749
2934,Hadar Shopping Mall,,,http://,1750
2935,Thunderball Marketing Mincha/Maariv,"7,323,885,000,211",ALAN@TBALL.COM,http://WWW.TBALL.COM,1751
2938,Synagogue Of The Zpc School,,,,1754
2942,Kingsway Jewish Center,7182583344,Kingsway_kjc@yahoo.com,http://www.kingswayjewishcenter.org/,1756
2945,Lake George Daily Minyan,,Efraim770@gmail.com,http://www.Saratogachabad.com,1758
2946,Menorah Academy,7804511848,,,1759
2947,Jewish Center Of Brighton Beach,7188120779,shaareirav@yahoo.com,http://shaarei.us,1760
2949,Bais Medrash D'first Montauk,7328424700,banker9651@optonline.net,http://,1761
2956,Agudas Achim,,rabbihecht@chabadulstercounty.org,http://www.chabadulstercounty.org,1762
2957,Hapoel Hamizrachi Mincha Minyan,,,,1763
2961,Ohev Yisroel,6135656194,heshel@science.uottawa.ca,http://www.ohevyisroel.ca/,1765
2965,All American Poly Corp,,Jed@allampoly.com,http://allampoly.com,1766
2971,Ohev Zedek,5703448595,chabadscranton@gmail.com,,1770
2979,Moriah,7249980125,david@trendlines.com,,1773
2984,Orach Chaim,444637080,kievrabbi@yahoo.com,,1776
2986,76 9th Ave Minyan,,gabbai@google.com,,1778
2990,"Pcs Revenue Control Systems, Inc.","80,024,730,611,196",aarons@pcsrcs.com,http://www.pcsrcs.com/,1780
2999,Chabad Lubavitch Of The North Shore,,,,1783
3005,Young Israel Of Santa Barbara,8059664565,rabbizs@yahoo.com,,1785
3012,Machzike Hadass,763423756,,http://www.machsike-hadass.ch/,1788
3014,The Paterson Shul,,lamaloh@yahoo.com,http://www.PatersonShul.org,1790
3017,Young Israel Of Aberdeen,9087830014,yaakovtesser@gmail.com,http://www.yiaberdeen.com,1792
3026,Schneerson Center,4157248652, benpil770@gmail.com ,http://www.scofsf.com/,1796
3035,New York Torah Center,2125327618,info@thetorahcenter.com,http://www.thetorahcenter.com/,1798
3039,Providence Community Kollel,4013832786,info@providencekollel.org,http://www.providencekollel.org/,1799
3044,Edmonton Kollel,7804526621,edmontonkollel@gmail.com,,1802
3046,Congregation Zichron Eliezer,5136314900,news@czecincinnati.org,http://www.czecincinnati.org/,1804
3047,Cincinnati Community Kollel,5136311118,kollel@shul.net,http://Cincykollel.org,1805
3049,Gur   Lakewood,7323370884,,,1806
3052,Bais Medrash Nachlas Yaakov,,samirlevi@gmail.com,,1809
3056,Abrams Hebrew Academy,2154931800,,http://www.abramsonline.org,1810
3060,Act Jewish Community,262951052,actadmin@actjewish.org.au,http://www.actjewish.org.au,1811
3062,Young Israel Of East Northport,6313685880,ouryien@gmail.com,http://www.yieastnorthport.com/,1812
3063,Young Israel Of Fair Lawn,2017971800,elibelizon@gmail.com,http://www.yifl.org,1813
3065,Gdansk Community,583440602,gdansk@jewish.org.pl,http://gdansk.jewish.org.pl,1815
3066,Wroclaw Community,511868737,wroclaw@jewish.org.pl,http://www.wroclaw.jewish.org.pl/,1816
3069,Mifal Hashas,,,http://dldc.net/shul/index.htm,1818
3071,Chabad Of The Berkshires,4134999899,Jewishberkshires@gmail.com,,1819
3075,Willie & Celia Trump Synagogue Of Williams Island,3059314777,wcts@atlanticbb.net,http://www.wctsynagogue.com/,1823
3077,Synagogen Gemeinde Koeln (Cologne),2219215600,info [at] sgk.de,http://www.sgk.de,1824
3079,Yeled Vyalda,7186863700,,,1825
3080,Jewish Community Of Madrid,915913131,shalom@cjmadrid.org,,1826
3085,Sikna,444557575,eberlinka@econophone.ch,http://www.sikna.ch,1827
3087,Hisda (Aka Pi   As In Poalei Agudat Israel),,,http://,1828
3090,Levinstein Tower   Tel Aviv,,,,1831
3092,Beach Camera,"7,324,241,100,243",,,1833
3093,Chabad Of Jupiter,5616946950,rabbibarash@yahoo.com,,1834
3094,Long Island Jewish Medical Center,5164707206,,http://www.northshorelij.com/,1835
3096,Chabad Of Fort Worth And Tarrant County,8172637701,Chabadftworth@sbcglobal.net,http://chabadfortworth.com,1836
3103,European Synagogue (Ohel Eliezer),23355771,info@theshul.eu,http://www.theshul.eu,1840
3105,Allerton Hebrew Congregation,1517244811,admin@allertonshul.org.uk,http://www.allertonshul.org.uk/,1841
3107,Lubavitch Center For Jewish Education,4107402424,rabbihbaron@gmail.com,http://lubavitchhowardcounty.org/,1842
3108,Chabad Of South Brunswick,7328200770,rabbi@southbrunswickchabad.com,http://www.southbrunswickchabad.com,1843
3109,Zichron Elazar,,,,1844
3110,Chevrat Gotkus,,,,1845
3111,Chevrat Smach Shivk Tochanah,,,,1846
3112,Beit Knesset,,,,1847
3117,Aharonavitz Ayzler,,,,1852
3118,Amitech Building,,,,1853
3119,Beit Pelephone,,,,1854
3120,Chevrat Seabridge,,,,1855
3121,Rechov Hamaskit 6,,,,1856
3122,National Semiconductor,,,,1857
3124,Beit Cholim Bnei Tziyon,,,,1858
3127,Beit Africa Yisrael,,,,1860
3128,Bnei Torah  Ganei Modiin,89744160,neicyril@netvision.net.il,http://,1861
3129,Beit Knesset,,,,1862
3130,Beit Cholim Bikur Cholim,,,,1863
3131,Nachlat Shivah,,,,1864
3133,Netzivot Mas Hachnassah,,,,1865
3135,Yad Sarah,,,,1867
3136,Batei Dinim Harabanim,,,,1868
3137,Chevrat Oridiyon,,,,1869
3141,Yeshivat Chevron,,,,1873
3145,Etz Yosef,,,,1876
3150,Tiferet Mordechai,,,,1881
3151,Global Park,,,,1882
3153,Yeshivat Haseder,,,,1884
3156,Logtel,,,,1887
3157,Eci,,,,1888
3158,Beit Knesset Merkaz Mischari,,,,1889
3159,Beit Chasun Lovei Haknisah,,,,1890
3161,Teva,,,,1892
3163,Beit Knesset,,,,1894
3164,Nokia / Lifman,,,,1895
3165,Park Afek,,,,1896
3167,Rechov Zabotinski 5,,,,1898
3168,Shaar Ha Ir,,,,1899
3169,Mincha Minyan,7185283700,solris@aol.com,,1900
3178,Bclp Mincha,2034001000,,,1903
3180,Dublin Hebrew Congregation,863625651,dublinhebrew@gmail.com,http://www.jewishireland.org,1904
3181,Kehillat Hillel Ha'azinu,4138350254,info@umasskhh.org,http://www.umasskhh.org/,1905
3206,Cisco,,,,1912
3211,The Carlebach Shul,2125802391,info@carlebachshul.org,http://www.carlebachshul.org,1913
3217,Beit El,7492689,SRULIKOM@GMAIL.COM,,1916
3218,Synagogue De Boulogne,146039063,synagogue@acjbb.com,http://synaboulogne.com/,1917
3221,Ahavas Achim,,Congahavatacim@aol.com,http://ahavathachimonline.org/,1920
3224,Chabad Of Tidewater,7576160770,chabadhouse@hotmail.com,http://chabadoftidewater.com,1921
3228,Beth Meir,148711626,contact@beth-meir.com,,1924
3231,Agudas Achim,2811307,,,1927
3235,Machzekei Hadass Dublin,862462777,machzekeihadass@eircom.net,http://www.jewishireland.org/,1929
3236,Young Israel Of Kfar Ganim,,davide@shani.net,http://www.yikg.org.il/,1930
3237,Beit Harambam,2156779675,bethharambam@aol.com,http://,1931
3238,Torath Emeth,478851618,,,1932
3245,Congregation Anshai Lebowitz,2625121195,anshailebowitz@gmail.com,http://www.anshailebowitz.org,1934
3247,Lotsva,,,http://,1935
3256,Kehilas Ja'akow,,kehilasjaakow@gmail.com,http://www.amsterdamsynagogue.nl/,1937
3259,Shaarei Tzedec,4169235828,shul@shaareitzedec.org,http://www.shaareitzedec.org,1938
3271,South Brookline Congregation,6173238550,,,1944
3272,Northwest Suburban Chabad,8478087770,chabad@nwsChabad.org,http://www.nwschabad.org,1945
3276,Adath Jeshurun,,information@adathjeshurunofelizabeth.org,http://www.adathjeshurunofelizabeth.org/,1946
3278,Nevei Natan,,,,1948
3279,Mekor Chaim,,,,1949
3280,Keter Shalom Savzi,,,,1950
3284,Tiferet Teman,,,,1954
3285,Atzei Chaim Siget,7182430671,,,1955
3289,Sasov Cong. Tamar Of Monsey,8454259603,bnscharf@yahoo.com,https://twitter.com/sasov1,1958
3300,Chabad Of Westlake Village,8053748666,,http://www.theshuls.com,1962
3314,Breslev Tikoon Hamidot,48747921,contact@breslev-midot.com,http://www.breslev-midot.com/,1966
3315,Elite Caterers,7183376600,,http://www.elitecaterers.com,1967
3317,Chabad Of Brookline,6177391999,rabbi@chabadbrookline.com,http://www.chabadbrookline.com/,1968
3325,Jewish Community Center,2114691216,v.kaplan@jgdus.de,,1971
3326,Yad Shmuel,4043274808,shtubes@gmail.com,,1972
3329,Joseph M. Missry Ah Minyan,7327527500,mikemisco1@aol.com,,1974
3330,Beth El,,,,1975
3331,Bet Keneset Kefi Minagh Bnei Romi,5881,synagogue@jija.org,http://www.jija.org,1976
3333,Monroe Bus Corp. Shull,7187828700,charter@monroebus.com,,1978
3339,Belz 15th Avenue,7184389522,csganz@yahoo.com,,1980
3347,Concepts In Time,2122441134,Sales@conceptsintime.com,,1982
3348,Congregation Palm Gardens (Brooklyn Nursing Home),6789646926,congpalm@gmail.com,http://100raffle.com/congpalm,1983
3355,Ohel Yaakov Community Kollel,6047805878,rabbi@thekollel.com,http://www.thekollel.com,1985
3357,The Shul Of Bal Harbour (Sephardic Minyan),3058654205,rabbilipskar1@theshul.org,http://www.theshul.org/,1986
3359,Yeshiva Ateres Yisroel,,RabbiZinstein@yahoo.com,,1987
3360,David's Cookies,9732272800,meir@davidscookies.com,,1988
3372,The Beis Community,,,http://www.beiscommunity.com/,1989
3376,Binghamton University (Hillel),,MinyanMaker@Binghamton.edu,http://www.hillelatbinghamton.org/,1990
3379,Miscan Shilo,,,http://,1992
3381,Chabad Of Augusta,7067227659,chabad@chabadaugusta.org,http://www.chabadaugusta.org,1994
3394,Saul Friedman,7184317700,,,1998
3395,Jacobi Shul Mincha Minyan,7189187000,,,1999
3398,World Financial Center #3 (American Express Tower),2126407042,allon.e.franklin@aexp.com,,2000
3402,Whispering Pines Shul    Ashkenaz,7329058578,,,2003
3419,Chabad House Of Western Michigan,6169570770,rabbiyyw@chabadwm.com,http://www.chabadwm.com/,2008
3429,Congregation Beit Aharon Of Ridgewood,7183812203,,http://www.beitaharon.org/,2015
3434,Beis Hamedrash Ohr Chodosh,,,http://www.ohrchodosh.org,2016
3437,White House Healthcare & Rehabilitation Center,9736726500,dborenstein@whitehousehrc.com,,2018
3444,Chabad Lubavitch Of Far Rockaway,7188680116,frchabad@gmail.com,http://chabad.org,2021
3447,Cong. Beth Joseph @ Empire Kosher Poultry,7174367048,weissr@empirekosher.com,http://empirekosher.com,2022
3455,Chevra Shas,,,,2026
3456,Egg Stores,,,,2027
3457,Solihull Shul,1217068736,rabbi@solihullshul.org,http://www.solihullshul.org,2028
3458,Shtiblach Of Meah She'arim,,,,2029
3469,Medal Textiles  Inc.,2129212662,MEDALTEX@AOL.COM,,2033
3471,Family Torah Center,3473274616,,,2034
3474,K'hal Ateres Zekainim,,,https://zekainim.webs.com/,2035
3478,Ahavas Yisroel,,,,2037
3481,Elberon Torah Center,7322295946,,,2039
3482,Brandeis Orthodox Minyan,7817362649,jlicrabbi@brandeis.edu,http://brandeisorthodox.com/,2040
3483,Aish Of Greater Washington,3018819010,wash@aish.com,http://www.aishdc.com/,2041
3484,Viznitz Williamsburgh,7183849770,,,2042
3491,Beth Tikvah,"7189634200,t. 108",,http://www.webstarts.com/BethTikvah,2043
3494,Nih Mincha Minyon,3015942197,komarowh@mail.nih.gov,,2044
3496,Tiferet Lubavitch,1136667783,,http://www.centraltiferet.com.br/,2045
3502,Daughters Of Israel,9737315100,zkarpel@doigc.org,http://www.daughtersofisrael.org/,2047
3512,Yi Of J Young Married Minyan,2129130555,theshul@kalmangroner.com,,2050
3513,Yeshiva Tiferes Naftoli,7329528384,,,2051
3517,Mesivta Of Greater Los Angeles,8188760550,office@mesivtala.com,http://www.calabasasyeshiva.org/,2053
3523,The Frisch School,,theacademicoffice@frisch.org,http://frisch.org/,2056
3524,Siach Yitzchok,7183276247,info@siachyitzchok.org,,2057
3553,Kehillas Netzach Yisroel,2089587739,,http://netzach.org.uk/,2060
3555,Collel Birkat Mordekhi,491789336,ravpinhas@gmail.com,http://collelbirkatmp3.com/,2061
3560,Chabad Of Delray Beach,5614966228,chabadflorida@chabaddelray.com,http://chabaddelray.com/,2063
3562,Cong. Bnei Yisoscher   Bertch,,,http://,2064
3565,Khal Keser Yisroel Mordechai,7182526011,,,2066
3578,Turkish Minyan,9172251683,,http://www.sephardiccouncil.org/mtny.html,2073
3614,Kollel Jewish Learning Center,4124200220,mail@kollelpgh.org,http://www.kollelpgh.org/,2078
3617,Wisconsin Institute For Torah Study (Wits),4149639317,,,2080
3619,Limnev Shul,,,,2081
3620,Maspeth Jewish Center,7186397559,,http://,2082
3650,Chabad Of Kowloon,85225238770,kowloon@chabadhk.org,http://www.chabadkowloon.com/,2086
3657,Chabad Of Ventura,8056587441,ChabadVentura@aol.com,http://www.ChabadVentura.com,2087
3659,Cong Anshei Briarwood,8454256274,jackallampoly.com,http://,2088
3672,Ati  Ayal,7184928193,,,2095
3681,Chabad In South Beach,7865149593,rabbi@chabadinsouthbeach.com,http://www.chabadinsouthbeach.com,2099
3685,The Minyan  Beis Menachem,1617929125,info@theminyan.org,http://www.theminyan.org/,2101
3688,Magen David Sephardic Congregation,3017706818,office@magendavidsephardic.org,http://www.magendavidsephardic.org/,2103
3690,Blake Street Hebrew Congregation,95300685,office@blakestreet.org.au,http://www.blakestreet.org.au/,2104
3693,Ahavat Yisrael Of Wesley Hills,,,http://www.aywh.org/,2105
3709,Chabad Of Koh Samui,818240588,,,2108
3744,Greenback Capital,2018376400,greenbackcapital@yahoo.com,http://www.greenbackcapital.com/,2110
3745,Chabad At Chestnut Hill,6177389770,info@chabadch.org,,2111
3761,Bais Medrish Yaakov Moshe,,MED1876@MSN.COM,,2113
3764,Kol Tuv,,,,2115
3766,Bobov,,,,2117
3767,Ruzin,,,,2118
3781,Bilava Kolel,,,,2124
3787,Heichal Hatorah,,,,2128
3788,Rav Tov,,,,2129
3789,Oraysoh,,,,2130
3790,Yeshiva Horomoh,,,,2131
3801,Mesoiroh Bookshop,,,,2135
3804,Maccabbim Congregational Synagogue,547619770,chabadmaccabimreut@gmail.com,,2137
3806,Satmar Yeshiva Ketanah,,,,2139
3807,Yeshivas Mesivta,,,,2140
3810,Belz Yeshiva Ketanah,7974160252,,,2143
3812,Cong. Minchas Eluzer Munkacs,,,,2145
3814,Kloyzenburg,,,,2147
3820,Beis Lubavitch,,,http://chabad.org.uk/,2149
3822,Belz Talmud Torah,7974160252,,,2151
3823,Skver Talmud Torah,,,,2152
3828,Nofei Aderet,,shnaftal@netvision.net.il,http://www.aderet.org,2155
3830,Nusach Eretz Yisrael Minyan,,toratheretzyisrael@yahoo.com,,2157
3833,Menorat Modi'in,,levyyoss@post.tau.ac.il,,2159
3834,Beit Kneset Hagiva,,jayezaky@012.net.il,,2160
3845,Ecole Normale Israelite,,,,2165
3846,Chabad Of The Central Cascades,4254271654,Rabbi@ChabadIssaquah.com,,2166
3854,Deal Shul,7325313200,,http://www.dealshul.com/,2168
3859,Bushey And District United Synagogue,2089507340,shul@bushey-community.org,http://www.busheyus.org/,2172
3862,Chabad House   Lubavitch,7322961800,,http://www.chabadnj.org/,2173
3864,Etz Chaim Sephardic Congregation Of Indianapolis,3172516220,,http://www.etzchaimindy.org/,2175
3868,Kahal Levy,8183910931,,,2176
3876,Presburg,,,,2182
3877,Lelov,,,,2183
3880,Byala,,,,2186
3883,Chabad Ocean Synagogue,9544578080,rabbikudan@yahoo.com,http://chabadoceandrive.com/,2188
3890,Skylake Synagogue,3059458712,skylakes613@gmail.com,http://skylakesynagogue.com,2193
3891,Robert Pitt,,,,2194
3893,Rav Yeivo Ostroh,8453712216,,,2196
3899,Ohel Yakov,,,,2199
3902,Charedim,,,,2201
3903,Schaller House,,,,2202
3904,Kneseth Yechezkel,,,,2203
3907,Or Yisrael,,,,2205
3909,Beis Medrash Sinai,,,,2206
3913,Yeshivas Chayei Olam,2087319573,,,2209
3914,Yeshivas Lubavitch,,,,2210
3916,Machzike Hadath Synagogue,2084559816,eliyahu@mhshul.org,http://mhshul.org/,2212
3917,Blueswitch Minyan,2127422770,alex@blueswitch.com,,2213
3919,Hasmonean School,2082031411,,,2214
3920,Porat Yosef,,,,2215
3921,Beis Yisrael Beis Hamedrash,,,,2216
3923,Kehal Chassidim,,,,2218
3926,London Beth Din / United Synagogue Head Office,,nlauer@kosher.org.uk,,2221
3927,Pardes House Primary,,,,2222
3929,Caledonian Sup.,2088105252,,,2224
3940,Zichron Bais Herman   Maimonides Hospital,,,,2226
3941,Bnei Yehuda,7188514258,,,2227
3943,479 Holloway Road,,,,2228
3945,Premier Quilting,,,,2229
3946,Rumplers,2088087065,,,2230
3950,Heart Of Hatton Garden Beis Nissan Asher,,jonnydeal@ymail.com,http://www.heartjewelleryemporium.com/contact.html,2232
3951,N. Vogel & Sons,2072426971,,,2233
3953,Nightingale House,2086733495,,,2235
3954,South London Synagogue,2086747451,,,2236
3955,Bnei Akiva/Young Israel Camp Stone,8144893854,campstone1@aol.com,http://www.campstone.org,2237
3958,Bais Medrash Binyan Olam,8475689690,scherrick@idtdna.com,,2240
3965,Highdorn Co. Ltd.,2082030797,hehreich@hotmail.co.uk,,2243
3967,Freshwater,2078361555,,,2245
3968,Westminster / Great Smith Street/Horse Guards Road,7776306898,adam.lassman@homeoffice.gsi.gov.uk,,2246
3969,Spanish & Portugueses Synagogue,,,,2247
